case_id;start_time;end_time;start_date_month;end_date_month;first_activity;last_activity;path_id;first_activity_grouped;last_activity_grouped;path_id_grouped;duration_seconds;duration_days;count_events;count_activities;count_events_grouped;count_activities_grouped;count_loops;count_self_loops;has_loops_or_self_loops;cost_total;automation_rate;unique_variant;unique_variant_text;unique_variant_grouped;unique_variant_text_grouped;case_po_number;case_po_item
153-5;2023-12-25T09:00:48.000Z;2023-12-28T15:55:11.000Z;12/1/2023;12/1/2023;Lege Bestellposition an;Erteile Genehmigung;39;Lege Bestellposition an;Erteile Genehmigung;15;284063;3.28;3;3;2;3;0;0;0;0;0.000;0;No;0;No;153;5
154-1;2023-12-27T15:37:34.000Z;2024-01-08T10:39:54.000Z;12/1/2023;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;74;Lege Bestellposition an;Gleiche Rechnung aus;52;1018940;11.79;5;5;4;5;0;0;0;0;0.000;0;No;0;No;154;1
154-2;2023-12-27T15:37:34.000Z;2024-01-08T10:39:54.000Z;12/1/2023;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;22;Lege Bestellposition an;Gleiche Rechnung aus;24;1018940;11.79;4;4;3;4;0;0;0;0;0.000;0;No;0;No;154;2
155-1;2024-01-01T12:58:23.000Z;2024-01-11T09:24:58.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;23;Lege Bestellposition an;Gleiche Rechnung aus;19;851195;9.85;5;5;4;5;0;0;0;0;0.000;0;No;0;No;155;1
156-1;2024-01-04T10:56:32.000Z;2024-01-04T14:07:06.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;11434;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;156;1
156-2;2024-01-04T10:56:32.000Z;2024-01-04T14:07:06.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;11434;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;156;2
156-3;2024-01-04T10:56:32.000Z;2024-01-04T14:07:06.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;11434;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;156;3
156-4;2024-01-04T10:56:32.000Z;2024-01-04T14:07:06.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;11434;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;156;4
156-5;2024-01-04T10:56:32.000Z;2024-01-04T14:07:06.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;11434;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;156;5
157-1;2024-01-08T08:34:09.000Z;2024-01-08T12:26:55.000Z;1/1/2024;1/1/2024;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;13966;0.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;157;1
157-2;2024-01-08T08:34:09.000Z;2024-01-08T12:26:55.000Z;1/1/2024;1/1/2024;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;13966;0.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;157;2
157-3;2024-01-08T08:34:09.000Z;2024-01-08T12:26:55.000Z;1/1/2024;1/1/2024;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;13966;0.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;157;3
157-4;2024-01-08T08:34:09.000Z;2024-01-11T12:26:55.000Z;1/1/2024;1/1/2024;Lehne Genehmigung ab;Ändere Bestellposition: Material;33;Lehne Genehmigung ab;Ändere Bestellposition;17;273166;3.16;3;3;2;3;0;0;0;0;0.000;0;No;0;No;157;4
158-1;2024-01-10T09:23:02.000Z;2024-01-25T13:24:10.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;135;Lege Bestellposition an;Gleiche Rechnung aus;49;1310468;15.16;6;6;5;6;0;0;0;0;0.000;1;Yes;0;No;158;1
158-2;2024-01-10T09:23:02.000Z;2024-01-25T13:24:10.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;89;Lege Bestellposition an;Gleiche Rechnung aus;49;1310468;15.16;6;6;5;6;0;0;0;0;0.000;0;No;0;No;158;2
158-3;2024-01-10T09:23:02.000Z;2024-01-25T13:24:10.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;29;Lege Bestellposition an;Gleiche Rechnung aus;25;1310468;15.16;5;5;4;5;0;0;0;0;0.000;0;No;0;No;158;3
158-4;2024-01-10T09:23:02.000Z;2024-01-25T13:24:10.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;29;Lege Bestellposition an;Gleiche Rechnung aus;25;1310468;15.16;5;5;4;5;0;0;0;0;0.000;0;No;0;No;158;4
159-1;2024-01-12T09:34:21.000Z;2024-01-23T15:02:26.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;20;Lege Bestellposition an;Gleiche Rechnung aus;21;970085;11.22;4;4;3;4;0;0;0;0;0.000;0;No;0;No;159;1
159-2;2024-01-12T09:34:21.000Z;2024-01-23T15:02:26.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;20;Lege Bestellposition an;Gleiche Rechnung aus;21;970085;11.22;4;4;3;4;0;0;0;0;0.000;0;No;0;No;159;2
159-3;2024-01-12T09:34:21.000Z;2024-01-23T15:02:26.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;20;Lege Bestellposition an;Gleiche Rechnung aus;21;970085;11.22;4;4;3;4;0;0;0;0;0.000;0;No;0;No;159;3
159-4;2024-01-12T09:34:21.000Z;2024-01-23T15:02:26.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Gleiche Rechnung aus;20;Lege Bestellposition an;Gleiche Rechnung aus;21;970085;11.22;4;4;3;4;0;0;0;0;0.000;0;No;0;No;159;4
160-1;2024-01-15T11:25:21.000Z;2024-01-20T11:25:21.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;432000;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;160;1
160-2;2024-01-15T11:25:21.000Z;2024-01-18T13:23:38.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;266297;3.08;2;2;1;2;0;0;0;0;0.000;0;No;0;No;160;2
160-3;2024-01-15T11:25:21.000Z;2024-01-18T13:23:38.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;266297;3.08;2;2;1;2;0;0;0;0;0.000;0;No;0;No;160;3
160-4;2024-01-15T11:25:21.000Z;2024-01-18T13:23:38.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;266297;3.08;2;2;1;2;0;0;0;0;0.000;0;No;0;No;160;4
161-1;2024-01-17T10:00:17.000Z;2024-01-17T10:00:17.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;161;1
162-1;2024-01-22T15:37:56.000Z;2024-01-30T12:14:03.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;678967;7.85;4;4;3;4;0;0;0;0;0.000;0;No;0;No;162;1
162-2;2024-01-22T15:37:56.000Z;2024-01-30T12:14:03.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;678967;7.85;4;4;3;4;0;0;0;0;0.000;0;No;0;No;162;2
163-1;2024-01-23T12:23:14.000Z;2024-01-25T08:10:32.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;157638;1.82;2;2;1;2;0;0;0;0;0.000;0;No;0;No;163;1
163-2;2024-01-23T12:23:14.000Z;2024-01-25T08:10:32.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;157638;1.82;2;2;1;2;0;0;0;0;0.000;0;No;0;No;163;2
163-3;2024-01-23T12:23:14.000Z;2024-01-25T08:10:32.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;157638;1.82;2;2;1;2;0;0;0;0;0.000;0;No;0;No;163;3
163-4;2024-01-23T12:23:14.000Z;2024-01-25T08:10:32.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;157638;1.82;2;2;1;2;0;0;0;0;0.000;0;No;0;No;163;4
163-5;2024-01-23T12:23:14.000Z;2024-01-25T08:10:32.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;157638;1.82;2;2;1;2;0;0;0;0;0.000;0;No;0;No;163;5
164-1;2024-01-24T14:19:23.000Z;2024-01-25T12:33:40.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;80057;0.92;2;2;1;2;0;0;0;0;0.000;0;No;0;No;164;1
165-1;2024-01-25T11:23:05.000Z;2024-01-26T15:05:14.000Z;1/1/2024;1/1/2024;Lehne Genehmigung ab;Ändere Bestellposition: Preis;32;Lehne Genehmigung ab;Ändere Bestellposition;17;99729;1.15;3;3;2;3;0;0;0;0;0.000;0;No;0;No;165;1
165-2;2024-01-25T11:23:05.000Z;2024-01-25T15:05:14.000Z;1/1/2024;1/1/2024;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;13329;0.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;165;2
165-3;2024-01-25T11:23:05.000Z;2024-01-29T15:05:14.000Z;1/1/2024;1/1/2024;Lehne Genehmigung ab;Ändere Bestellposition: Material;33;Lehne Genehmigung ab;Ändere Bestellposition;17;358929;4.15;3;3;2;3;0;0;0;0;0.000;0;No;0;No;165;3
165-4;2024-01-25T11:23:05.000Z;2024-01-30T15:05:14.000Z;1/1/2024;1/1/2024;Lehne Genehmigung ab;Ändere Bestellposition: Material;33;Lehne Genehmigung ab;Ändere Bestellposition;17;445329;5.15;3;3;2;3;0;0;0;0;0.000;0;No;0;No;165;4
166-1;2024-01-29T10:50:29.000Z;2024-02-07T09:11:31.000Z;1/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;771662;8.93;4;4;3;4;0;0;0;0;0.000;0;No;0;No;166;1
166-2;2024-01-29T10:50:29.000Z;2024-02-07T09:11:31.000Z;1/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;771662;8.93;4;4;3;4;0;0;0;0;0.000;0;No;0;No;166;2
166-3;2024-01-29T10:50:29.000Z;2024-02-07T09:11:31.000Z;1/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;771662;8.93;4;4;3;4;0;0;0;0;0.000;0;No;0;No;166;3
167-1;2024-01-31T10:44:19.000Z;2024-01-31T14:33:42.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;13763;0.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;167;1
167-2;2024-01-31T10:44:19.000Z;2024-01-31T14:33:42.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;13763;0.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;167;2
167-3;2024-01-31T10:44:19.000Z;2024-01-31T14:33:42.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;13763;0.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;167;3
167-4;2024-01-31T10:44:19.000Z;2024-01-31T14:33:42.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;13763;0.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;167;4
167-5;2024-01-31T10:44:19.000Z;2024-01-31T14:33:42.000Z;1/1/2024;1/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;13763;0.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;167;5
168-1;2024-02-05T09:05:29.000Z;2024-02-15T15:02:46.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;44;Lege Bestellposition an;Erfasse Rechnung;16;885437;10.24;5;5;4;5;0;0;0;0;0.000;0;No;0;No;168;1
168-2;2024-02-05T09:05:29.000Z;2024-02-15T15:02:46.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;51;Lege Bestellposition an;Erfasse Rechnung;16;885437;10.24;5;5;4;5;0;0;0;0;0.000;0;No;0;No;168;2
168-3;2024-02-05T09:05:29.000Z;2024-02-15T15:02:46.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;19;Lege Bestellposition an;Erfasse Rechnung;5;885437;10.24;4;4;3;4;0;0;0;0;0.000;0;No;0;No;168;3
168-4;2024-02-05T09:05:29.000Z;2024-02-15T15:02:46.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;5;Lege Bestellposition an;Erfasse Rechnung;5;885437;10.24;4;4;3;4;0;0;0;0;0.000;0;No;0;No;168;4
169-1;2024-02-07T11:53:34.000Z;2024-02-09T15:02:26.000Z;2/1/2024;2/1/2024;Erteile Genehmigung;Ändere Bestellposition: Material;53;Erteile Genehmigung;Ändere Bestellposition;22;184132;2.13;3;3;2;3;0;0;0;0;0.000;0;No;0;No;169;1
169-2;2024-02-07T11:53:34.000Z;2024-02-07T15:02:26.000Z;2/1/2024;2/1/2024;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;11332;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;169;2
169-3;2024-02-07T11:53:34.000Z;2024-02-07T15:02:26.000Z;2/1/2024;2/1/2024;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;11332;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;169;3
169-4;2024-02-07T11:53:34.000Z;2024-02-07T15:02:26.000Z;2/1/2024;2/1/2024;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;11332;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;169;4
170-1;2024-02-12T15:52:42.000Z;2024-02-19T10:08:48.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;17;Lege Bestellposition an;Erfasse Rechnung;12;584166;6.76;3;3;2;3;0;0;0;0;0.000;0;No;0;No;170;1
170-2;2024-02-12T15:52:42.000Z;2024-02-19T10:08:48.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;17;Lege Bestellposition an;Erfasse Rechnung;12;584166;6.76;3;3;2;3;0;0;0;0;0.000;0;No;0;No;170;2
170-3;2024-02-12T15:52:42.000Z;2024-02-19T10:08:48.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erfasse Rechnung;17;Lege Bestellposition an;Erfasse Rechnung;12;584166;6.76;3;3;2;3;0;0;0;0;0.000;0;No;0;No;170;3
171-1;2024-02-15T14:28:00.000Z;2024-02-16T11:29:43.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;75703;0.87;2;2;1;2;0;0;0;0;0.000;0;No;0;No;171;1
171-2;2024-02-15T14:28:00.000Z;2024-02-16T11:29:43.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;75703;0.87;2;2;1;2;0;0;0;0;0.000;0;No;0;No;171;2
171-3;2024-02-15T14:28:00.000Z;2024-02-16T11:29:43.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;75703;0.87;2;2;1;2;0;0;0;0;0.000;0;No;0;No;171;3
171-4;2024-02-15T14:28:00.000Z;2024-02-16T11:29:43.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;75703;0.87;2;2;1;2;0;0;0;0;0.000;0;No;0;No;171;4
172-1;2024-02-16T12:43:44.000Z;2024-02-20T12:43:44.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Ändere Bestellposition: Material;16;Lege Bestellposition an;Ändere Bestellposition;4;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;172;1
172-2;2024-02-16T12:43:44.000Z;2024-02-19T10:33:10.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;251366;2.9;2;2;1;2;0;0;0;0;0.000;0;No;0;No;172;2
172-3;2024-02-16T12:43:44.000Z;2024-02-21T12:43:44.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Ändere Bestellposition: Material;16;Lege Bestellposition an;Ändere Bestellposition;4;432000;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;172;3
172-4;2024-02-16T12:43:44.000Z;2024-02-20T12:43:44.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Ändere Bestellposition: Material;16;Lege Bestellposition an;Ändere Bestellposition;4;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;172;4
172-5;2024-02-16T12:43:44.000Z;2024-02-19T10:33:10.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;251366;2.9;2;2;1;2;0;0;0;0;0.000;0;No;0;No;172;5
173-1;2024-02-19T08:48:35.000Z;2024-02-19T12:08:44.000Z;2/1/2024;2/1/2024;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;12009;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;173;1
173-2;2024-02-19T08:48:35.000Z;2024-02-24T12:08:44.000Z;2/1/2024;2/1/2024;Lehne Genehmigung ab;Ändere Bestellposition: Menge;58;Lehne Genehmigung ab;Ändere Bestellposition;17;444009;5.13;3;3;2;3;0;0;0;0;0.000;0;No;0;No;173;2
173-3;2024-02-19T08:48:35.000Z;2024-02-19T12:08:44.000Z;2/1/2024;2/1/2024;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;12009;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;173;3
173-4;2024-02-19T08:48:35.000Z;2024-02-19T12:08:44.000Z;2/1/2024;2/1/2024;Lehne Genehmigung ab;Lege Bestellposition an;6;Lehne Genehmigung ab;Lege Bestellposition an;9;12009;0.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;173;4
174-1;2024-02-21T11:41:39.000Z;2024-03-04T15:58:01.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1052182;12.17;3;3;2;3;0;0;0;0;0.000;0;No;0;No;174;1
174-2;2024-02-21T11:41:39.000Z;2024-03-04T15:58:01.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Erfasse Rechnung;56;Lege Bestellposition an;Erfasse Rechnung;18;1052182;12.17;4;4;3;4;0;0;0;0;0.000;0;No;0;No;174;2
174-3;2024-02-21T11:41:39.000Z;2024-03-04T15:58:01.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1052182;12.17;3;3;2;3;0;0;0;0;0.000;0;No;0;No;174;3
174-4;2024-02-21T11:41:39.000Z;2024-03-04T15:58:01.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1052182;12.17;3;3;2;3;0;0;0;0;0.000;0;No;0;No;174;4
174-5;2024-02-21T11:41:39.000Z;2024-03-04T15:58:01.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Erfasse Rechnung;30;Lege Bestellposition an;Erfasse Rechnung;18;1052182;12.17;4;4;3;4;0;0;0;0;0.000;0;No;0;No;174;5
175-1;2024-02-26T15:40:42.000Z;2024-02-27T13:40:31.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;79189;0.91;2;2;1;2;0;0;0;0;0.000;0;No;0;No;175;1
175-2;2024-02-26T15:40:42.000Z;2024-02-27T15:40:42.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;86400;1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;175;2
176-1;2024-02-27T09:42:33.000Z;2024-03-02T09:42:33.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;176;1
176-2;2024-02-27T09:42:33.000Z;2024-02-28T14:35:41.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;103988;1.2;2;2;1;2;0;0;0;0;0.000;0;No;0;No;176;2
176-3;2024-02-27T09:42:33.000Z;2024-02-28T14:35:41.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;103988;1.2;2;2;1;2;0;0;0;0;0.000;0;No;0;No;176;3
176-4;2024-02-27T09:42:33.000Z;2024-02-28T14:35:41.000Z;2/1/2024;2/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;103988;1.2;2;2;1;2;0;0;0;0;0.000;0;No;0;No;176;4
177-1;2024-02-29T15:15:42.000Z;2024-03-01T11:36:47.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;73265;0.84;2;2;1;2;0;0;0;0;0.000;0;No;0;No;177;1
177-2;2024-02-29T15:15:42.000Z;2024-03-01T11:36:47.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;73265;0.84;2;2;1;2;0;0;0;0;0.000;0;No;0;No;177;2
177-3;2024-02-29T15:15:42.000Z;2024-03-02T15:15:42.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;177;3
177-4;2024-02-29T15:15:42.000Z;2024-03-04T15:15:42.000Z;2/1/2024;3/1/2024;Lege Bestellposition an;Ändere Bestellposition: Material;11;Lege Bestellposition an;Ändere Bestellposition;3;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;177;4
178-1;2024-03-04T12:49:00.000Z;2024-03-06T14:27:36.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;178716;2.06;2;2;1;2;0;0;0;0;0.000;0;No;0;No;178;1
178-2;2024-03-04T12:49:00.000Z;2024-03-06T14:27:36.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;178716;2.06;2;2;1;2;0;0;0;0;0.000;0;No;0;No;178;2
178-3;2024-03-04T12:49:00.000Z;2024-03-06T14:27:36.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Erteile Genehmigung;38;Lege Bestellposition an;Erteile Genehmigung;15;178716;2.06;3;3;2;3;0;0;0;0;0.000;0;No;0;No;178;3
178-4;2024-03-04T12:49:00.000Z;2024-03-06T14:27:36.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;178716;2.06;2;2;1;2;0;0;0;0;0.000;0;No;0;No;178;4
178-5;2024-03-04T12:49:00.000Z;2024-03-07T12:49:00.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Ändere Bestellposition: Material;16;Lege Bestellposition an;Ändere Bestellposition;4;259200;3;3;3;2;3;0;0;0;0;0.000;0;No;0;No;178;5
179-1;2024-03-06T12:19:49.000Z;2024-03-11T12:19:49.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;432000;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;179;1
179-2;2024-03-06T12:19:49.000Z;2024-03-06T15:56:53.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;13024;0.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;179;2
179-3;2024-03-06T12:19:49.000Z;2024-03-07T12:19:49.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;86400;1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;179;3
179-4;2024-03-06T12:19:49.000Z;2024-03-08T12:19:49.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;179;4
180-1;2024-03-11T10:20:16.000Z;2024-03-11T12:13:55.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;6819;0.07;2;2;1;2;0;0;0;0;0.000;0;No;0;No;180;1
180-2;2024-03-11T10:20:16.000Z;2024-03-11T12:13:55.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;6819;0.07;2;2;1;2;0;0;0;0;0.000;0;No;0;No;180;2
180-3;2024-03-11T10:20:16.000Z;2024-03-11T12:13:55.000Z;3/1/2024;3/1/2024;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;6819;0.07;2;2;1;2;0;0;0;0;0.000;0;No;0;No;180;3
