case_id;activity;activity_to;timestamp;timestamp_to;duration;duration_idle;event_number;working_duration;activity_duration;duration_at_start;activity_cost
197-4;Erfasse Rechnung;End;2024-05-15T08:22:48.000Z;2024-05-15T08:22:48.000Z;0;0;6;0;0;1207087000;0
197-5;Start;Lege Bestellposition an;2024-05-01T09:04:41.000Z;2024-05-01T09:04:41.000Z;0;0;1;0;0;0;0
197-5;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-01T09:04:41.000Z;2024-05-02T09:58:38.000Z;89637000;89637000;2;0;0;0;0
197-5;Lehne Genehmigung ab;Wareneingang erfasst;2024-05-02T09:58:38.000Z;2024-05-13T08:26:29.000Z;944871000;944871000;3;0;0;89637000;0
197-5;Wareneingang erfasst;Erfasse Rechnung;2024-05-13T08:26:29.000Z;2024-05-15T08:22:48.000Z;172579000;172579000;4;0;0;1034508000;0
197-5;Erfasse Rechnung;End;2024-05-15T08:22:48.000Z;2024-05-15T08:22:48.000Z;0;0;5;0;0;1207087000;0
198-1;Start;Lege Bestellposition an;2024-05-02T13:31:24.000Z;2024-05-02T13:31:24.000Z;0;0;1;0;0;0;0
198-1;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-02T13:31:24.000Z;2024-05-03T08:15:24.000Z;67440000;67440000;2;0;0;0;0
198-1;Lehne Genehmigung ab;Ändere Bestellposition;2024-05-03T08:15:24.000Z;2024-05-03T13:31:24.000Z;18960000;18960000;3;0;0;67440000;0
198-1;Ändere Bestellposition;Erfasse Rechnung;2024-05-03T13:31:24.000Z;2024-05-13T09:10:03.000Z;848319000;848319000;4;0;0;86400000;0
198-1;Erfasse Rechnung;Gleiche Rechnung aus;2024-05-13T09:10:03.000Z;2024-05-13T09:10:03.000Z;0;0;5;0;0;934719000;0
198-1;Gleiche Rechnung aus;End;2024-05-13T09:10:03.000Z;2024-05-13T09:10:03.000Z;0;0;6;0;0;934719000;0
198-2;Start;Lege Bestellposition an;2024-05-02T13:31:24.000Z;2024-05-02T13:31:24.000Z;0;0;1;0;0;0;0
198-2;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-02T13:31:24.000Z;2024-05-03T08:15:24.000Z;67440000;67440000;2;0;0;0;0
198-2;Lehne Genehmigung ab;Ändere Bestellposition;2024-05-03T08:15:24.000Z;2024-05-04T13:31:24.000Z;105360000;105360000;3;0;0;67440000;0
198-2;Ändere Bestellposition;Erfasse Rechnung;2024-05-04T13:31:24.000Z;2024-05-13T09:10:03.000Z;761919000;761919000;4;0;0;172800000;0
198-2;Erfasse Rechnung;Gleiche Rechnung aus;2024-05-13T09:10:03.000Z;2024-05-13T09:10:03.000Z;0;0;5;0;0;934719000;0
198-2;Gleiche Rechnung aus;End;2024-05-13T09:10:03.000Z;2024-05-13T09:10:03.000Z;0;0;6;0;0;934719000;0
199-1;Start;Lege Bestellposition an;2024-05-03T13:25:17.000Z;2024-05-03T13:25:17.000Z;0;0;1;0;0;0;0
199-1;Lege Bestellposition an;Wareneingang erfasst;2024-05-03T13:25:17.000Z;2024-05-06T12:29:52.000Z;255875000;255875000;2;0;0;0;0
199-1;Wareneingang erfasst;Ändere Bestellposition;2024-05-06T12:29:52.000Z;2024-05-08T13:25:17.000Z;176125000;176125000;3;0;0;255875000;0
199-1;Ändere Bestellposition;Erfasse Rechnung;2024-05-08T13:25:17.000Z;2024-05-13T12:15:47.000Z;427830000;427830000;4;0;0;432000000;0
199-1;Erfasse Rechnung;End;2024-05-13T12:15:47.000Z;2024-05-13T12:15:47.000Z;0;0;5;0;0;859830000;0
200-1;Start;Lege Bestellposition an;2024-05-06T10:59:15.000Z;2024-05-06T10:59:15.000Z;0;0;1;0;0;0;0
200-1;Lege Bestellposition an;Ändere Bestellposition;2024-05-06T10:59:15.000Z;2024-05-08T10:59:15.000Z;172800000;172800000;2;0;0;0;0
200-1;Ändere Bestellposition;End;2024-05-08T10:59:15.000Z;2024-05-08T10:59:15.000Z;0;0;3;0;0;172800000;0
200-2;Start;Lege Bestellposition an;2024-05-06T10:59:15.000Z;2024-05-06T10:59:15.000Z;0;0;1;0;0;0;0
200-2;Lege Bestellposition an;Ändere Bestellposition;2024-05-06T10:59:15.000Z;2024-05-08T10:59:15.000Z;172800000;172800000;2;0;0;0;0
200-2;Ändere Bestellposition;End;2024-05-08T10:59:15.000Z;2024-05-08T10:59:15.000Z;0;0;3;0;0;172800000;0
200-3;Start;Lege Bestellposition an;2024-05-06T10:59:15.000Z;2024-05-06T10:59:15.000Z;0;0;1;0;0;0;0
200-3;Lege Bestellposition an;End;2024-05-06T10:59:15.000Z;2024-05-06T10:59:15.000Z;0;0;2;0;0;0;0
200-4;Start;Lege Bestellposition an;2024-05-06T10:59:15.000Z;2024-05-06T10:59:15.000Z;0;0;1;0;0;0;0
200-4;Lege Bestellposition an;Ändere Bestellposition;2024-05-06T10:59:15.000Z;2024-05-10T10:59:15.000Z;345600000;345600000;2;0;0;0;0
200-4;Ändere Bestellposition;End;2024-05-10T10:59:15.000Z;2024-05-10T10:59:15.000Z;0;0;3;0;0;345600000;0
200-5;Start;Lege Bestellposition an;2024-05-06T10:59:15.000Z;2024-05-06T10:59:15.000Z;0;0;1;0;0;0;0
200-5;Lege Bestellposition an;Ändere Bestellposition;2024-05-06T10:59:15.000Z;2024-05-07T10:59:15.000Z;86400000;86400000;2;0;0;0;0
200-5;Ändere Bestellposition;End;2024-05-07T10:59:15.000Z;2024-05-07T10:59:15.000Z;0;0;3;0;0;86400000;0
201-1;Start;Lege Bestellposition an;2024-05-09T09:45:39.000Z;2024-05-09T09:45:39.000Z;0;0;1;0;0;0;0
201-1;Lege Bestellposition an;Erteile Genehmigung;2024-05-09T09:45:39.000Z;2024-05-09T12:54:31.000Z;11332000;11332000;2;0;0;0;0
201-1;Erteile Genehmigung;Wareneingang erfasst;2024-05-09T12:54:31.000Z;2024-05-13T13:56:36.000Z;349325000;349325000;3;0;0;11332000;0
201-1;Wareneingang erfasst;Ändere Bestellposition;2024-05-13T13:56:36.000Z;2024-05-14T09:45:39.000Z;71343000;71343000;4;0;0;360657000;0
201-1;Ändere Bestellposition;Erfasse Rechnung;2024-05-14T09:45:39.000Z;2024-05-20T08:25:57.000Z;513618000;513618000;5;0;0;432000000;0
201-1;Erfasse Rechnung;Gleiche Rechnung aus;2024-05-20T08:25:57.000Z;2024-05-20T08:25:57.000Z;0;0;6;0;0;945618000;0
201-1;Gleiche Rechnung aus;End;2024-05-20T08:25:57.000Z;2024-05-20T08:25:57.000Z;0;0;7;0;0;945618000;0
201-2;Start;Lege Bestellposition an;2024-05-09T09:45:39.000Z;2024-05-09T09:45:39.000Z;0;0;1;0;0;0;0
201-2;Lege Bestellposition an;Erteile Genehmigung;2024-05-09T09:45:39.000Z;2024-05-09T12:54:31.000Z;11332000;11332000;2;0;0;0;0
201-2;Erteile Genehmigung;Wareneingang erfasst;2024-05-09T12:54:31.000Z;2024-05-15T07:03:02.000Z;497311000;497311000;3;0;0;11332000;0
201-2;Wareneingang erfasst;Erfasse Rechnung;2024-05-15T07:03:02.000Z;2024-05-20T08:25:57.000Z;436975000;436975000;4;0;0;508643000;0
201-2;Erfasse Rechnung;Gleiche Rechnung aus;2024-05-20T08:25:57.000Z;2024-05-20T08:25:57.000Z;0;0;5;0;0;945618000;0
201-2;Gleiche Rechnung aus;End;2024-05-20T08:25:57.000Z;2024-05-20T08:25:57.000Z;0;0;6;0;0;945618000;0
201-3;Start;Lege Bestellposition an;2024-05-09T09:45:39.000Z;2024-05-09T09:45:39.000Z;0;0;1;0;0;0;0
201-3;Lege Bestellposition an;Erteile Genehmigung;2024-05-09T09:45:39.000Z;2024-05-09T12:54:31.000Z;11332000;11332000;2;0;0;0;0
201-3;Erteile Genehmigung;Wareneingang erfasst;2024-05-09T12:54:31.000Z;2024-05-15T10:11:18.000Z;508607000;508607000;3;0;0;11332000;0
201-3;Wareneingang erfasst;Erfasse Rechnung;2024-05-15T10:11:18.000Z;2024-05-20T08:25:57.000Z;425679000;425679000;4;0;0;519939000;0
201-3;Erfasse Rechnung;Gleiche Rechnung aus;2024-05-20T08:25:57.000Z;2024-05-20T08:25:57.000Z;0;0;5;0;0;945618000;0
201-3;Gleiche Rechnung aus;End;2024-05-20T08:25:57.000Z;2024-05-20T08:25:57.000Z;0;0;6;0;0;945618000;0
202-1;Start;Lehne Genehmigung ab;2024-05-10T11:39:12.000Z;2024-05-10T11:39:12.000Z;0;0;1;0;0;0;0
202-1;Lehne Genehmigung ab;Lege Bestellposition an;2024-05-10T11:39:12.000Z;2024-05-10T12:23:47.000Z;2675000;2675000;2;0;0;0;0
202-1;Lege Bestellposition an;Ändere Bestellposition;2024-05-10T12:23:47.000Z;2024-05-11T12:23:47.000Z;86400000;86400000;3;0;0;2675000;0
202-1;Ändere Bestellposition;End;2024-05-11T12:23:47.000Z;2024-05-11T12:23:47.000Z;0;0;4;0;0;89075000;0
202-2;Start;Lehne Genehmigung ab;2024-05-10T11:39:12.000Z;2024-05-10T11:39:12.000Z;0;0;1;0;0;0;0
202-2;Lehne Genehmigung ab;Lege Bestellposition an;2024-05-10T11:39:12.000Z;2024-05-10T12:23:47.000Z;2675000;2675000;2;0;0;0;0
202-2;Lege Bestellposition an;End;2024-05-10T12:23:47.000Z;2024-05-10T12:23:47.000Z;0;0;3;0;0;2675000;0
202-3;Start;Lehne Genehmigung ab;2024-05-10T11:39:12.000Z;2024-05-10T11:39:12.000Z;0;0;1;0;0;0;0
202-3;Lehne Genehmigung ab;Lege Bestellposition an;2024-05-10T11:39:12.000Z;2024-05-10T12:23:47.000Z;2675000;2675000;2;0;0;0;0
202-3;Lege Bestellposition an;End;2024-05-10T12:23:47.000Z;2024-05-10T12:23:47.000Z;0;0;3;0;0;2675000;0
203-1;Start;Lege Bestellposition an;2024-05-13T10:19:15.000Z;2024-05-13T10:19:15.000Z;0;0;1;0;0;0;0
203-1;Lege Bestellposition an;End;2024-05-13T10:19:15.000Z;2024-05-13T10:19:15.000Z;0;0;2;0;0;0;0
203-2;Start;Lege Bestellposition an;2024-05-13T10:19:15.000Z;2024-05-13T10:19:15.000Z;0;0;1;0;0;0;0
203-2;Lege Bestellposition an;End;2024-05-13T10:19:15.000Z;2024-05-13T10:19:15.000Z;0;0;2;0;0;0;0
204-1;Start;Lege Bestellposition an;2024-05-16T12:28:58.000Z;2024-05-16T12:28:58.000Z;0;0;1;0;0;0;0
204-1;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-16T12:28:58.000Z;2024-05-17T10:26:17.000Z;79039000;79039000;2;0;0;0;0
204-1;Lehne Genehmigung ab;End;2024-05-17T10:26:17.000Z;2024-05-17T10:26:17.000Z;0;0;3;0;0;79039000;0
204-2;Start;Lege Bestellposition an;2024-05-16T12:28:58.000Z;2024-05-16T12:28:58.000Z;0;0;1;0;0;0;0
204-2;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-16T12:28:58.000Z;2024-05-17T10:26:17.000Z;79039000;79039000;2;0;0;0;0
204-2;Lehne Genehmigung ab;End;2024-05-17T10:26:17.000Z;2024-05-17T10:26:17.000Z;0;0;3;0;0;79039000;0
205-1;Start;Lege Bestellposition an;2024-05-20T13:50:56.000Z;2024-05-20T13:50:56.000Z;0;0;1;0;0;0;0
205-1;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-20T13:50:56.000Z;2024-05-21T11:06:49.000Z;76553000;76553000;2;0;0;0;0
205-1;Lehne Genehmigung ab;End;2024-05-21T11:06:49.000Z;2024-05-21T11:06:49.000Z;0;0;3;0;0;76553000;0
205-2;Start;Lege Bestellposition an;2024-05-20T13:50:56.000Z;2024-05-20T13:50:56.000Z;0;0;1;0;0;0;0
205-2;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-20T13:50:56.000Z;2024-05-21T11:06:49.000Z;76553000;76553000;2;0;0;0;0
205-2;Lehne Genehmigung ab;Ändere Bestellposition;2024-05-21T11:06:49.000Z;2024-05-23T13:50:56.000Z;182647000;182647000;3;0;0;76553000;0
205-2;Ändere Bestellposition;End;2024-05-23T13:50:56.000Z;2024-05-23T13:50:56.000Z;0;0;4;0;0;259200000;0
205-3;Start;Lege Bestellposition an;2024-05-20T13:50:56.000Z;2024-05-20T13:50:56.000Z;0;0;1;0;0;0;0
205-3;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-20T13:50:56.000Z;2024-05-21T11:06:49.000Z;76553000;76553000;2;0;0;0;0
205-3;Lehne Genehmigung ab;Ändere Bestellposition;2024-05-21T11:06:49.000Z;2024-05-21T13:50:56.000Z;9847000;9847000;3;0;0;76553000;0
205-3;Ändere Bestellposition;End;2024-05-21T13:50:56.000Z;2024-05-21T13:50:56.000Z;0;0;4;0;0;86400000;0
205-4;Start;Lege Bestellposition an;2024-05-20T13:50:56.000Z;2024-05-20T13:50:56.000Z;0;0;1;0;0;0;0
205-4;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-20T13:50:56.000Z;2024-05-21T11:06:49.000Z;76553000;76553000;2;0;0;0;0
205-4;Lehne Genehmigung ab;End;2024-05-21T11:06:49.000Z;2024-05-21T11:06:49.000Z;0;0;3;0;0;76553000;0
206-1;Start;Lege Bestellposition an;2024-05-21T10:37:06.000Z;2024-05-21T10:37:06.000Z;0;0;1;0;0;0;0
206-1;Lege Bestellposition an;Ändere Bestellposition;2024-05-21T10:37:06.000Z;2024-05-23T10:37:06.000Z;172800000;172800000;2;0;0;0;0
206-1;Ändere Bestellposition;Erteile Genehmigung;2024-05-23T10:37:06.000Z;2024-05-24T11:06:26.000Z;88160000;88160000;3;0;0;172800000;0
206-1;Erteile Genehmigung;End;2024-05-24T11:06:26.000Z;2024-05-24T11:06:26.000Z;0;0;4;0;0;260960000;0
206-2;Start;Lege Bestellposition an;2024-05-21T10:37:06.000Z;2024-05-21T10:37:06.000Z;0;0;1;0;0;0;0
206-2;Lege Bestellposition an;Erteile Genehmigung;2024-05-21T10:37:06.000Z;2024-05-24T11:06:26.000Z;260960000;260960000;2;0;0;0;0
206-2;Erteile Genehmigung;End;2024-05-24T11:06:26.000Z;2024-05-24T11:06:26.000Z;0;0;3;0;0;260960000;0
206-3;Start;Lege Bestellposition an;2024-05-21T10:37:06.000Z;2024-05-21T10:37:06.000Z;0;0;1;0;0;0;0
206-3;Lege Bestellposition an;Erteile Genehmigung;2024-05-21T10:37:06.000Z;2024-05-24T11:06:26.000Z;260960000;260960000;2;0;0;0;0
206-3;Erteile Genehmigung;End;2024-05-24T11:06:26.000Z;2024-05-24T11:06:26.000Z;0;0;3;0;0;260960000;0
206-4;Start;Lege Bestellposition an;2024-05-21T10:37:06.000Z;2024-05-21T10:37:06.000Z;0;0;1;0;0;0;0
206-4;Lege Bestellposition an;Erteile Genehmigung;2024-05-21T10:37:06.000Z;2024-05-24T11:06:26.000Z;260960000;260960000;2;0;0;0;0
206-4;Erteile Genehmigung;End;2024-05-24T11:06:26.000Z;2024-05-24T11:06:26.000Z;0;0;3;0;0;260960000;0
206-5;Start;Lege Bestellposition an;2024-05-21T10:37:06.000Z;2024-05-21T10:37:06.000Z;0;0;1;0;0;0;0
206-5;Lege Bestellposition an;Erteile Genehmigung;2024-05-21T10:37:06.000Z;2024-05-24T11:06:26.000Z;260960000;260960000;2;0;0;0;0
206-5;Erteile Genehmigung;End;2024-05-24T11:06:26.000Z;2024-05-24T11:06:26.000Z;0;0;3;0;0;260960000;0
207-1;Start;Lege Bestellposition an;2024-05-24T09:41:06.000Z;2024-05-24T09:41:06.000Z;0;0;1;0;0;0;0
207-1;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-24T09:41:06.000Z;2024-05-27T10:42:00.000Z;262854000;262854000;2;0;0;0;0
207-1;Lehne Genehmigung ab;End;2024-05-27T10:42:00.000Z;2024-05-27T10:42:00.000Z;0;0;3;0;0;262854000;0
207-2;Start;Lege Bestellposition an;2024-05-24T09:41:06.000Z;2024-05-24T09:41:06.000Z;0;0;1;0;0;0;0
207-2;Lege Bestellposition an;Ändere Bestellposition;2024-05-24T09:41:06.000Z;2024-05-27T09:41:06.000Z;259200000;259200000;2;0;0;0;0
207-2;Ändere Bestellposition;Lehne Genehmigung ab;2024-05-27T09:41:06.000Z;2024-05-27T10:42:00.000Z;3654000;3654000;3;0;0;259200000;0
207-2;Lehne Genehmigung ab;End;2024-05-27T10:42:00.000Z;2024-05-27T10:42:00.000Z;0;0;4;0;0;262854000;0
207-3;Start;Lege Bestellposition an;2024-05-24T09:41:06.000Z;2024-05-24T09:41:06.000Z;0;0;1;0;0;0;0
207-3;Lege Bestellposition an;Ändere Bestellposition;2024-05-24T09:41:06.000Z;2024-05-25T09:41:06.000Z;86400000;86400000;2;0;0;0;0
207-3;Ändere Bestellposition;Lehne Genehmigung ab;2024-05-25T09:41:06.000Z;2024-05-27T10:42:00.000Z;176454000;176454000;3;0;0;86400000;0
207-3;Lehne Genehmigung ab;End;2024-05-27T10:42:00.000Z;2024-05-27T10:42:00.000Z;0;0;4;0;0;262854000;0
207-4;Start;Lege Bestellposition an;2024-05-24T09:41:06.000Z;2024-05-24T09:41:06.000Z;0;0;1;0;0;0;0
207-4;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-24T09:41:06.000Z;2024-05-27T10:42:00.000Z;262854000;262854000;2;0;0;0;0
207-4;Lehne Genehmigung ab;End;2024-05-27T10:42:00.000Z;2024-05-27T10:42:00.000Z;0;0;3;0;0;262854000;0
207-5;Start;Lege Bestellposition an;2024-05-24T09:41:06.000Z;2024-05-24T09:41:06.000Z;0;0;1;0;0;0;0
207-5;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-24T09:41:06.000Z;2024-05-27T10:42:00.000Z;262854000;262854000;2;0;0;0;0
207-5;Lehne Genehmigung ab;Ändere Bestellposition;2024-05-27T10:42:00.000Z;2024-05-28T09:41:06.000Z;82746000;82746000;3;0;0;262854000;0
207-5;Ändere Bestellposition;End;2024-05-28T09:41:06.000Z;2024-05-28T09:41:06.000Z;0;0;4;0;0;345600000;0
208-1;Start;Erteile Genehmigung;2024-05-27T08:37:20.000Z;2024-05-27T08:37:20.000Z;0;0;1;0;0;0;0
208-1;Erteile Genehmigung;Lege Bestellposition an;2024-05-27T08:37:20.000Z;2024-05-27T10:55:29.000Z;8289000;8289000;2;0;0;0;0
208-1;Lege Bestellposition an;Wareneingang erfasst;2024-05-27T10:55:29.000Z;2024-05-31T08:35:35.000Z;337206000;337206000;3;0;0;8289000;0
208-1;Wareneingang erfasst;Erfasse Rechnung;2024-05-31T08:35:35.000Z;2024-06-06T10:54:07.000Z;526712000;526712000;4;0;0;345495000;0
208-1;Erfasse Rechnung;End;2024-06-06T10:54:07.000Z;2024-06-06T10:54:07.000Z;0;0;5;0;0;872207000;0
208-2;Start;Erteile Genehmigung;2024-05-27T08:37:20.000Z;2024-05-27T08:37:20.000Z;0;0;1;0;0;0;0
208-2;Erteile Genehmigung;Lege Bestellposition an;2024-05-27T08:37:20.000Z;2024-05-27T10:55:29.000Z;8289000;8289000;2;0;0;0;0
208-2;Lege Bestellposition an;Wareneingang erfasst;2024-05-27T10:55:29.000Z;2024-05-31T07:46:30.000Z;334261000;334261000;3;0;0;8289000;0
208-2;Wareneingang erfasst;Erfasse Rechnung;2024-05-31T07:46:30.000Z;2024-06-06T10:54:07.000Z;529657000;529657000;4;0;0;342550000;0
208-2;Erfasse Rechnung;End;2024-06-06T10:54:07.000Z;2024-06-06T10:54:07.000Z;0;0;5;0;0;872207000;0
208-3;Start;Erteile Genehmigung;2024-05-27T08:37:20.000Z;2024-05-27T08:37:20.000Z;0;0;1;0;0;0;0
208-3;Erteile Genehmigung;Lege Bestellposition an;2024-05-27T08:37:20.000Z;2024-05-27T10:55:29.000Z;8289000;8289000;2;0;0;0;0
208-3;Lege Bestellposition an;Ändere Bestellposition;2024-05-27T10:55:29.000Z;2024-05-28T10:55:29.000Z;86400000;86400000;3;0;0;8289000;0
208-3;Ändere Bestellposition;Wareneingang erfasst;2024-05-28T10:55:29.000Z;2024-05-31T09:29:17.000Z;254028000;254028000;4;0;0;94689000;0
208-3;Wareneingang erfasst;Erfasse Rechnung;2024-05-31T09:29:17.000Z;2024-06-06T10:54:07.000Z;523490000;523490000;5;0;0;348717000;0
208-3;Erfasse Rechnung;End;2024-06-06T10:54:07.000Z;2024-06-06T10:54:07.000Z;0;0;6;0;0;872207000;0
209-1;Start;Lege Bestellposition an;2024-05-28T13:12:02.000Z;2024-05-28T13:12:02.000Z;0;0;1;0;0;0;0
209-1;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-28T13:12:02.000Z;2024-05-29T14:58:19.000Z;92777000;92777000;2;0;0;0;0
209-1;Lehne Genehmigung ab;End;2024-05-29T14:58:19.000Z;2024-05-29T14:58:19.000Z;0;0;3;0;0;92777000;0
209-2;Start;Lege Bestellposition an;2024-05-28T13:12:02.000Z;2024-05-28T13:12:02.000Z;0;0;1;0;0;0;0
209-2;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-28T13:12:02.000Z;2024-05-29T14:58:19.000Z;92777000;92777000;2;0;0;0;0
209-2;Lehne Genehmigung ab;End;2024-05-29T14:58:19.000Z;2024-05-29T14:58:19.000Z;0;0;3;0;0;92777000;0
209-3;Start;Lege Bestellposition an;2024-05-28T13:12:02.000Z;2024-05-28T13:12:02.000Z;0;0;1;0;0;0;0
209-3;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-28T13:12:02.000Z;2024-05-29T14:58:19.000Z;92777000;92777000;2;0;0;0;0
209-3;Lehne Genehmigung ab;End;2024-05-29T14:58:19.000Z;2024-05-29T14:58:19.000Z;0;0;3;0;0;92777000;0
210-1;Start;Lege Bestellposition an;2024-05-31T09:48:20.000Z;2024-05-31T09:48:20.000Z;0;0;1;0;0;0;0
210-1;Lege Bestellposition an;Wareneingang erfasst;2024-05-31T09:48:20.000Z;2024-06-03T07:56:27.000Z;252487000;252487000;2;0;0;0;0
210-1;Wareneingang erfasst;Lehne Genehmigung ab;2024-06-03T07:56:27.000Z;2024-06-03T09:58:23.000Z;7316000;7316000;3;0;0;252487000;0
210-1;Lehne Genehmigung ab;Erfasse Rechnung;2024-06-03T09:58:23.000Z;2024-06-11T07:21:16.000Z;681773000;681773000;4;0;0;259803000;0
210-1;Erfasse Rechnung;End;2024-06-11T07:21:16.000Z;2024-06-11T07:21:16.000Z;0;0;5;0;0;941576000;0
210-2;Start;Lege Bestellposition an;2024-05-31T09:48:20.000Z;2024-05-31T09:48:20.000Z;0;0;1;0;0;0;0
210-2;Lege Bestellposition an;Wareneingang erfasst;2024-05-31T09:48:20.000Z;2024-06-03T07:30:17.000Z;250917000;250917000;2;0;0;0;0
210-2;Wareneingang erfasst;Lehne Genehmigung ab;2024-06-03T07:30:17.000Z;2024-06-03T09:58:23.000Z;8886000;8886000;3;0;0;250917000;0
210-2;Lehne Genehmigung ab;Erfasse Rechnung;2024-06-03T09:58:23.000Z;2024-06-11T07:21:16.000Z;681773000;681773000;4;0;0;259803000;0
210-2;Erfasse Rechnung;End;2024-06-11T07:21:16.000Z;2024-06-11T07:21:16.000Z;0;0;5;0;0;941576000;0
210-3;Start;Lege Bestellposition an;2024-05-31T09:48:20.000Z;2024-05-31T09:48:20.000Z;0;0;1;0;0;0;0
210-3;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-31T09:48:20.000Z;2024-06-03T09:58:23.000Z;259803000;259803000;2;0;0;0;0
210-3;Lehne Genehmigung ab;Wareneingang erfasst;2024-06-03T09:58:23.000Z;2024-06-04T12:26:37.000Z;95294000;95294000;3;0;0;259803000;0
210-3;Wareneingang erfasst;Erfasse Rechnung;2024-06-04T12:26:37.000Z;2024-06-11T07:21:16.000Z;586479000;586479000;4;0;0;355097000;0
210-3;Erfasse Rechnung;End;2024-06-11T07:21:16.000Z;2024-06-11T07:21:16.000Z;0;0;5;0;0;941576000;0
210-4;Start;Lege Bestellposition an;2024-05-31T09:48:20.000Z;2024-05-31T09:48:20.000Z;0;0;1;0;0;0;0
210-4;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-31T09:48:20.000Z;2024-06-03T09:58:23.000Z;259803000;259803000;2;0;0;0;0
210-4;Lehne Genehmigung ab;Ändere Bestellposition;2024-06-03T09:58:23.000Z;2024-06-04T09:48:20.000Z;85797000;85797000;3;0;0;259803000;0
210-4;Ändere Bestellposition;Wareneingang erfasst;2024-06-04T09:48:20.000Z;2024-06-06T08:14:58.000Z;167198000;167198000;4;0;0;345600000;0
210-4;Wareneingang erfasst;Erfasse Rechnung;2024-06-06T08:14:58.000Z;2024-06-11T07:21:16.000Z;428778000;428778000;5;0;0;512798000;0
210-4;Erfasse Rechnung;End;2024-06-11T07:21:16.000Z;2024-06-11T07:21:16.000Z;0;0;6;0;0;941576000;0
210-5;Start;Lege Bestellposition an;2024-05-31T09:48:20.000Z;2024-05-31T09:48:20.000Z;0;0;1;0;0;0;0
210-5;Lege Bestellposition an;Lehne Genehmigung ab;2024-05-31T09:48:20.000Z;2024-06-03T09:58:23.000Z;259803000;259803000;2;0;0;0;0
210-5;Lehne Genehmigung ab;Wareneingang erfasst;2024-06-03T09:58:23.000Z;2024-06-07T12:11:22.000Z;353579000;353579000;3;0;0;259803000;0
210-5;Wareneingang erfasst;Erfasse Rechnung;2024-06-07T12:11:22.000Z;2024-06-11T07:21:16.000Z;328194000;328194000;4;0;0;613382000;0
210-5;Erfasse Rechnung;End;2024-06-11T07:21:16.000Z;2024-06-11T07:21:16.000Z;0;0;5;0;0;941576000;0
211-1;Start;Lege Bestellposition an;2024-06-03T14:10:51.000Z;2024-06-03T14:10:51.000Z;0;0;1;0;0;0;0
211-1;Lege Bestellposition an;End;2024-06-03T14:10:51.000Z;2024-06-03T14:10:51.000Z;0;0;2;0;0;0;0
211-2;Start;Lege Bestellposition an;2024-06-03T14:10:51.000Z;2024-06-03T14:10:51.000Z;0;0;1;0;0;0;0
211-2;Lege Bestellposition an;End;2024-06-03T14:10:51.000Z;2024-06-03T14:10:51.000Z;0;0;2;0;0;0;0
211-3;Start;Lege Bestellposition an;2024-06-03T14:10:51.000Z;2024-06-03T14:10:51.000Z;0;0;1;0;0;0;0
211-3;Lege Bestellposition an;End;2024-06-03T14:10:51.000Z;2024-06-03T14:10:51.000Z;0;0;2;0;0;0;0
211-4;Start;Lege Bestellposition an;2024-06-03T14:10:51.000Z;2024-06-03T14:10:51.000Z;0;0;1;0;0;0;0
211-4;Lege Bestellposition an;End;2024-06-03T14:10:51.000Z;2024-06-03T14:10:51.000Z;0;0;2;0;0;0;0
212-1;Start;Lege Bestellposition an;2024-06-05T09:12:46.000Z;2024-06-05T09:12:46.000Z;0;0;1;0;0;0;0
212-1;Lege Bestellposition an;Lehne Genehmigung ab;2024-06-05T09:12:46.000Z;2024-06-07T12:49:56.000Z;185830000;185830000;2;0;0;0;0
212-1;Lehne Genehmigung ab;End;2024-06-07T12:49:56.000Z;2024-06-07T12:49:56.000Z;0;0;3;0;0;185830000;0
212-2;Start;Lege Bestellposition an;2024-06-05T09:12:46.000Z;2024-06-05T09:12:46.000Z;0;0;1;0;0;0;0
212-2;Lege Bestellposition an;Ändere Bestellposition;2024-06-05T09:12:46.000Z;2024-06-07T09:12:46.000Z;172800000;172800000;2;0;0;0;0
212-2;Ändere Bestellposition;Lehne Genehmigung ab;2024-06-07T09:12:46.000Z;2024-06-07T12:49:56.000Z;13030000;13030000;3;0;0;172800000;0
212-2;Lehne Genehmigung ab;End;2024-06-07T12:49:56.000Z;2024-06-07T12:49:56.000Z;0;0;4;0;0;185830000;0
213-1;Start;Lege Bestellposition an;2024-06-06T09:33:03.000Z;2024-06-06T09:33:03.000Z;0;0;1;0;0;0;0
