filter;path_id
Lege Bestellposition an;594
Erteile Genehmigung Level 3->Erteile Genehmigung Level 1;594
Erteile Genehmigung Level 3;594
Erteile Genehmigung Level 1->Erteile Genehmigung Level 2;594
Erteile Genehmigung Level 1;594
Erteile Genehmigung Level 2->Erfasse Wareneingang;594
Erteile Genehmigung Level 2;594
Erfasse Wareneingang->Erfasse Rechnung;594
Erfasse Wareneingang;594
Erfasse Rechnung->End;594
Erfasse Rechnung;594
Start->Lege Bestellposition an;595
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;595
Lege Bestellposition an;595
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 2 ab;595
Lehne Genehmigung Level 1 ab;595
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;595
Lehne Genehmigung Level 2 ab;595
Erteile Genehmigung Level 3->Ändere Bestellposition: Preis;595
Erteile Genehmigung Level 3;595
Ändere Bestellposition: Preis->End;595
Ändere Bestellposition: Preis;595
Start->Lege Bestellposition an;187
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;187
Lege Bestellposition an;187
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 2 ab;187
Lehne Genehmigung Level 1 ab;187
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;187
Lehne Genehmigung Level 2 ab;187
Erteile Genehmigung Level 3->End;187
Erteile Genehmigung Level 3;187
Start->Lege Bestellposition an;596
Lege Bestellposition an->Ändere Bestellposition: Menge;596
Lege Bestellposition an;596
Ändere Bestellposition: Menge->Lehne Genehmigung Level 1 ab;596
Ändere Bestellposition: Menge;596
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 2 ab;596
Lehne Genehmigung Level 1 ab;596
Lehne Genehmigung Level 2 ab->Erteile Genehmigung Level 3;596
Lehne Genehmigung Level 2 ab;596
Erteile Genehmigung Level 3->End;596
Erteile Genehmigung Level 3;596
Start->Lege Bestellposition an;597
Lege Bestellposition an->Fordere Genehmigung Level 1 an;597
Lege Bestellposition an;597
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;597
Fordere Genehmigung Level 1 an;597
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Material;597
Lehne Genehmigung Level 2 ab;597
Ändere Bestellposition: Material->Lehne Genehmigung Level 3 ab;597
Ändere Bestellposition: Material;597
Lehne Genehmigung Level 3 ab->Erfasse Rechnung;597
Lehne Genehmigung Level 3 ab;597
Erfasse Rechnung->Gleiche Rechnung aus;597
Erfasse Rechnung;597
Gleiche Rechnung aus->End;597
Gleiche Rechnung aus;597
Start->Lege Bestellposition an;188
Lege Bestellposition an->Fordere Genehmigung Level 1 an;188
Lege Bestellposition an;188
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;188
Fordere Genehmigung Level 1 an;188
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 3 ab;188
Lehne Genehmigung Level 2 ab;188
Lehne Genehmigung Level 3 ab->Erfasse Rechnung;188
Lehne Genehmigung Level 3 ab;188
Erfasse Rechnung->Gleiche Rechnung aus;188
Erfasse Rechnung;188
Gleiche Rechnung aus->End;188
Gleiche Rechnung aus;188
Start->Lege Bestellposition an;94
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;94
Lege Bestellposition an;94
Lehne Genehmigung Level 1 ab->Lehne Wareneingang ab;94
Lehne Genehmigung Level 1 ab;94
Lehne Wareneingang ab->Erfasse Rechnung;94
Lehne Wareneingang ab;94
Erfasse Rechnung->Gleiche Rechnung aus;94
Erfasse Rechnung;94
Gleiche Rechnung aus->End;94
Gleiche Rechnung aus;94
Start->Lehne Genehmigung Level 2 ab;598
Lehne Genehmigung Level 2 ab->Fordere Genehmigung Level 1 an;598
Lehne Genehmigung Level 2 ab;598
Fordere Genehmigung Level 1 an->Lege Bestellposition an;598
Fordere Genehmigung Level 1 an;598
Lege Bestellposition an->Ändere Bestellposition: Material;598
Lege Bestellposition an;598
Ändere Bestellposition: Material->End;598
Ändere Bestellposition: Material;598
Start->Fordere Genehmigung Level 1 an;599
Fordere Genehmigung Level 1 an->Lege Bestellposition an;599
Fordere Genehmigung Level 1 an;599
Lege Bestellposition an->Erteile Genehmigung Level 2;599
Lege Bestellposition an;599
Erteile Genehmigung Level 2->Erteile Genehmigung Level 3;599
Erteile Genehmigung Level 2;599
Erteile Genehmigung Level 3->Ändere Bestellposition: Preis;599
Erteile Genehmigung Level 3;599
Ändere Bestellposition: Preis->Erfasse Wareneingang;599
Ändere Bestellposition: Preis;599
Erfasse Wareneingang->Erfasse Rechnung;599
Erfasse Wareneingang;599
Erfasse Rechnung->Gleiche Rechnung aus;599
Erfasse Rechnung;599
Gleiche Rechnung aus->End;599
Gleiche Rechnung aus;599
Start->Fordere Genehmigung Level 1 an;600
Fordere Genehmigung Level 1 an->Lege Bestellposition an;600
Fordere Genehmigung Level 1 an;600
Lege Bestellposition an->Erteile Genehmigung Level 2;600
Lege Bestellposition an;600
Erteile Genehmigung Level 2->Erteile Genehmigung Level 3;600
Erteile Genehmigung Level 2;600
Erteile Genehmigung Level 3->Ändere Bestellposition: Material;600
Erteile Genehmigung Level 3;600
Ändere Bestellposition: Material->Lehne Wareneingang ab;600
Ändere Bestellposition: Material;600
Lehne Wareneingang ab->Erfasse Rechnung;600
Lehne Wareneingang ab;600
Erfasse Rechnung->Gleiche Rechnung aus;600
Erfasse Rechnung;600
Gleiche Rechnung aus->End;600
Gleiche Rechnung aus;600
Start->Fordere Genehmigung Level 1 an;322
Fordere Genehmigung Level 1 an->Lege Bestellposition an;322
Fordere Genehmigung Level 1 an;322
Lege Bestellposition an->Erteile Genehmigung Level 2;322
Lege Bestellposition an;322
Erteile Genehmigung Level 2->Erteile Genehmigung Level 3;322
Erteile Genehmigung Level 2;322
Erteile Genehmigung Level 3->Lehne Wareneingang ab;322
Erteile Genehmigung Level 3;322
Lehne Wareneingang ab->Erfasse Rechnung;322
Lehne Wareneingang ab;322
Erfasse Rechnung->Gleiche Rechnung aus;322
Erfasse Rechnung;322
Gleiche Rechnung aus->End;322
Gleiche Rechnung aus;322
Start->Lege Bestellposition an;80
Lege Bestellposition an->Erteile Genehmigung Level 1;80
Lege Bestellposition an;80
Erteile Genehmigung Level 1->Erfasse Rechnung;80
Erteile Genehmigung Level 1;80
Erfasse Rechnung->Gleiche Rechnung aus;80
Erfasse Rechnung;80
Gleiche Rechnung aus->End;80
Gleiche Rechnung aus;80
Start->Lege Bestellposition an;323
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;323
Lege Bestellposition an;323
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 2 ab;323
Lehne Genehmigung Level 1 ab;323
Lehne Genehmigung Level 2 ab->Lehne Genehmigung Level 3 ab;323
Lehne Genehmigung Level 2 ab;323
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Preis;323
Lehne Genehmigung Level 3 ab;323
Ändere Bestellposition: Preis->End;323
Ändere Bestellposition: Preis;323
Start->Erteile Genehmigung Level 1;324
Erteile Genehmigung Level 1->Lehne Genehmigung Level 2 ab;324
Erteile Genehmigung Level 1;324
Lehne Genehmigung Level 2 ab->Lege Bestellposition an;324
Lehne Genehmigung Level 2 ab;324
Lege Bestellposition an->Erteile Genehmigung Level 3;324
Lege Bestellposition an;324
Erteile Genehmigung Level 3->Lehne Wareneingang ab;324
Erteile Genehmigung Level 3;324
Lehne Wareneingang ab->Erfasse Rechnung;324
Lehne Wareneingang ab;324
Erfasse Rechnung->End;324
Erfasse Rechnung;324
Start->Erteile Genehmigung Level 2;601
Erteile Genehmigung Level 2->Lehne Genehmigung Level 1 ab;601
Erteile Genehmigung Level 2;601
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;601
Lehne Genehmigung Level 1 ab;601
Lege Bestellposition an->Ändere Bestellposition: Preis;601
Lege Bestellposition an;601
Ändere Bestellposition: Preis->End;601
Ändere Bestellposition: Preis;601
Start->Erteile Genehmigung Level 2;602
Erteile Genehmigung Level 2->Lehne Genehmigung Level 1 ab;602
Erteile Genehmigung Level 2;602
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;602
Lehne Genehmigung Level 1 ab;602
Lege Bestellposition an->End;602
Lege Bestellposition an;602
Start->Erteile Genehmigung Level 2;325
Erteile Genehmigung Level 2->Lehne Genehmigung Level 1 ab;325
Erteile Genehmigung Level 2;325
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;325
Lehne Genehmigung Level 1 ab;325
Lege Bestellposition an->Ändere Bestellposition: Material;325
Lege Bestellposition an;325
Ändere Bestellposition: Material->End;325
Ändere Bestellposition: Material;325
Start->Lege Bestellposition an;603
Lege Bestellposition an->Fordere Genehmigung Level 1 an;603
Lege Bestellposition an;603
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 2;603
Fordere Genehmigung Level 1 an;603
Erteile Genehmigung Level 2->Ändere Bestellung: Lieferant;603
Erteile Genehmigung Level 2;603
Ändere Bestellung: Lieferant->Erfasse Wareneingang;603
Ändere Bestellung: Lieferant;603
Erfasse Wareneingang->Erfasse Rechnung;603
Erfasse Wareneingang;603
Erfasse Rechnung->End;603
Erfasse Rechnung;603
Start->Lege Bestellposition an;326
Lege Bestellposition an->Fordere Genehmigung Level 1 an;326
Lege Bestellposition an;326
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 2;326
Fordere Genehmigung Level 1 an;326
Erteile Genehmigung Level 2->Ändere Bestellung: Lieferant;326
Erteile Genehmigung Level 2;326
Ändere Bestellung: Lieferant->Lehne Wareneingang ab;326
Ändere Bestellung: Lieferant;326
Lehne Wareneingang ab->Erfasse Rechnung;326
Lehne Wareneingang ab;326
Erfasse Rechnung->End;326
Erfasse Rechnung;326
Start->Lege Bestellposition an;604
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;604
Lege Bestellposition an;604
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Menge;604
Lehne Genehmigung Level 1 ab;604
Ändere Bestellposition: Menge->Lehne Wareneingang ab;604
Ändere Bestellposition: Menge;604
Lehne Wareneingang ab->Erfasse Rechnung;604
Lehne Wareneingang ab;604
Erfasse Rechnung->End;604
Erfasse Rechnung;604
Start->Lege Bestellposition an;605
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;605
Lege Bestellposition an;605
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Material;605
Lehne Genehmigung Level 1 ab;605
Ändere Bestellposition: Material->Lehne Wareneingang ab;605
Ändere Bestellposition: Material;605
Lehne Wareneingang ab->Erfasse Rechnung;605
Lehne Wareneingang ab;605
Erfasse Rechnung->End;605
Erfasse Rechnung;605
Start->Erteile Genehmigung Level 2;606
Erteile Genehmigung Level 2->Fordere Genehmigung Level 1 an;606
Erteile Genehmigung Level 2;606
Fordere Genehmigung Level 1 an->Lege Bestellposition an;606
Fordere Genehmigung Level 1 an;606
Lege Bestellposition an->Ändere Bestellposition: Material;606
Lege Bestellposition an;606
Ändere Bestellposition: Material->End;606
Ändere Bestellposition: Material;606
Start->Erteile Genehmigung Level 2;189
Erteile Genehmigung Level 2->Fordere Genehmigung Level 1 an;189
Erteile Genehmigung Level 2;189
Fordere Genehmigung Level 1 an->Lege Bestellposition an;189
Fordere Genehmigung Level 1 an;189
Lege Bestellposition an->End;189
Lege Bestellposition an;189
Start->Fordere Genehmigung Level 1 an;129
Fordere Genehmigung Level 1 an->Lege Bestellposition an;129
Fordere Genehmigung Level 1 an;129
Lege Bestellposition an->Lehne Wareneingang ab;129
Lege Bestellposition an;129
Lehne Wareneingang ab->Erfasse Rechnung;129
Lehne Wareneingang ab;129
Erfasse Rechnung->End;129
Erfasse Rechnung;129
Start->Lehne Genehmigung Level 1 ab;30
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;30
Lehne Genehmigung Level 1 ab;30
Lege Bestellposition an->Erteile Genehmigung Level 2;30
Lege Bestellposition an;30
Erteile Genehmigung Level 2->End;30
Erteile Genehmigung Level 2;30
Start->Lege Bestellposition an;190
Lege Bestellposition an->Erteile Genehmigung Level 1;190
Lege Bestellposition an;190
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;190
Erteile Genehmigung Level 1;190
Fordere Genehmigung Level 2 an->Ändere Bestellposition: Material;190
Fordere Genehmigung Level 2 an;190
Ändere Bestellposition: Material->Fordere Genehmigung Level 3 an;190
Ändere Bestellposition: Material;190
Fordere Genehmigung Level 3 an->End;190
Fordere Genehmigung Level 3 an;190
Start->Lege Bestellposition an;130
Lege Bestellposition an->Erteile Genehmigung Level 1;130
Lege Bestellposition an;130
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;130
Erteile Genehmigung Level 1;130
Fordere Genehmigung Level 2 an->Fordere Genehmigung Level 3 an;130
Fordere Genehmigung Level 2 an;130
Fordere Genehmigung Level 3 an->End;130
Fordere Genehmigung Level 3 an;130
Start->Lege Bestellposition an;607
Lege Bestellposition an->Erteile Genehmigung Level 1;607
Lege Bestellposition an;607
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;607
Erteile Genehmigung Level 1;607
Fordere Genehmigung Level 2 an->Fordere Genehmigung Level 3 an;607
Fordere Genehmigung Level 2 an;607
Fordere Genehmigung Level 3 an->Ändere Bestellposition: Material;607
Fordere Genehmigung Level 3 an;607
Ändere Bestellposition: Material->End;607
Ändere Bestellposition: Material;607
Start->Lehne Genehmigung Level 1 ab;327
Lehne Genehmigung Level 1 ab->Lege Bestellposition an;327
Lehne Genehmigung Level 1 ab;327
Lege Bestellposition an->Ändere Bestellposition: Menge;327
Lege Bestellposition an;327
Ändere Bestellposition: Menge->End;327
Ändere Bestellposition: Menge;327
Start->Lege Bestellposition an;608
Lege Bestellposition an->Fordere Genehmigung Level 1 an;608
Lege Bestellposition an;608
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;608
Fordere Genehmigung Level 1 an;608
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Menge;608
Lehne Genehmigung Level 2 ab;608
Ändere Bestellposition: Menge->Erfasse Rechnung;608
Ändere Bestellposition: Menge;608
Erfasse Rechnung->End;608
Erfasse Rechnung;608
Start->Lege Bestellposition an;609
Lege Bestellposition an->Fordere Genehmigung Level 1 an;609
Lege Bestellposition an;609
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 2 ab;609
Fordere Genehmigung Level 1 an;609
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Preis;609
Lehne Genehmigung Level 2 ab;609
Ändere Bestellposition: Preis->Erfasse Rechnung;609
Ändere Bestellposition: Preis;609
Erfasse Rechnung->End;609
Erfasse Rechnung;609
Start->Lege Bestellposition an;328
Lege Bestellposition an->Erteile Genehmigung Level 1;328
Lege Bestellposition an;328
Erteile Genehmigung Level 1->Lehne Genehmigung Level 2 ab;328
Erteile Genehmigung Level 1;328
Lehne Genehmigung Level 2 ab->Fordere Genehmigung Level 3 an;328
Lehne Genehmigung Level 2 ab;328
Fordere Genehmigung Level 3 an->Ändere Bestellposition: Menge;328
Fordere Genehmigung Level 3 an;328
Ändere Bestellposition: Menge->End;328
Ändere Bestellposition: Menge;328
Start->Lege Bestellposition an;95
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;95
Lege Bestellposition an;95
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 2 ab;95
Lehne Genehmigung Level 1 ab;95
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Preis;95
Lehne Genehmigung Level 2 ab;95
Ändere Bestellposition: Preis->End;95
Ändere Bestellposition: Preis;95
Start->Lege Bestellposition an;329
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;329
Lege Bestellposition an;329
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 2 ab;329
Lehne Genehmigung Level 1 ab;329
Lehne Genehmigung Level 2 ab->Ändere Bestellposition: Material;329
Lehne Genehmigung Level 2 ab;329
Ändere Bestellposition: Material->End;329
Ändere Bestellposition: Material;329
Start->Fordere Genehmigung Level 1 an;610
Fordere Genehmigung Level 1 an->Lege Bestellposition an;610
Fordere Genehmigung Level 1 an;610
Lege Bestellposition an->Ändere Bestellposition: Material;610
Lege Bestellposition an;610
Ändere Bestellposition: Material->Fordere Genehmigung Level 2 an;610
Ändere Bestellposition: Material;610
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 3;610
Fordere Genehmigung Level 2 an;610
Erteile Genehmigung Level 3->End;610
Erteile Genehmigung Level 3;610
Start->Fordere Genehmigung Level 1 an;611
Fordere Genehmigung Level 1 an->Lege Bestellposition an;611
Fordere Genehmigung Level 1 an;611
Lege Bestellposition an->Fordere Genehmigung Level 2 an;611
Lege Bestellposition an;611
Fordere Genehmigung Level 2 an->Erteile Genehmigung Level 3;611
Fordere Genehmigung Level 2 an;611
Erteile Genehmigung Level 3->Ändere Bestellposition: Material;611
Erteile Genehmigung Level 3;611
Ändere Bestellposition: Material->End;611
Ändere Bestellposition: Material;611
Start->Lege Bestellposition an;330
Lege Bestellposition an->Fordere Genehmigung Level 2 an;330
Lege Bestellposition an;330
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 1 ab;330
Fordere Genehmigung Level 2 an;330
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Preis;330
Lehne Genehmigung Level 1 ab;330
Ändere Bestellposition: Preis->End;330
Ändere Bestellposition: Preis;330
Start->Lege Bestellposition an;36
Lege Bestellposition an->Erteile Genehmigung Level 1;36
Lege Bestellposition an;36
Erteile Genehmigung Level 1->Ändere Bestellposition: Menge;36
Erteile Genehmigung Level 1;36
Ändere Bestellposition: Menge->End;36
Ändere Bestellposition: Menge;36
Start->Erteile Genehmigung Level 1;612
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;612
Erteile Genehmigung Level 1;612
Fordere Genehmigung Level 2 an->Lege Bestellposition an;612
Fordere Genehmigung Level 2 an;612
Lege Bestellposition an->Lehne Wareneingang ab;612
Lege Bestellposition an;612
Lehne Wareneingang ab->Erfasse Rechnung;612
Lehne Wareneingang ab;612
Erfasse Rechnung->Gleiche Rechnung aus;612
Erfasse Rechnung;612
Gleiche Rechnung aus->End;612
Gleiche Rechnung aus;612
Start->Erteile Genehmigung Level 1;613
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;613
Erteile Genehmigung Level 1;613
Fordere Genehmigung Level 2 an->Lege Bestellposition an;613
